,domain,name,category,prompts,wikipedia
4884,political_ideology,Anarchism_in_Venezuela,anarchism,Anarchism in Venezuela has historically played a fringe ,"Anarchism in Venezuela has historically played a fringe role in the country's politics, being consistently smaller and less influential than equivalent movements in much of the rest of South America."
4885,political_ideology,Anarchism_in_Canada,anarchism,Anarchism in Canada spans a range of anarchist ,"Anarchism in Canada spans a range of anarchist philosophy including anarchist communism, green anarchy, anarcho-syndicalism, individualist anarchism, as well as other lesser known forms."
4886,political_ideology,Anarchism_in_the_United_States,anarchism,Anarchism in the United States began in the mid-19th century ,"Anarchism in the United States began in the mid-19th century and started to grow in influence as it entered the American labor movements, growing an anarcho-communist current as well as gaining notoriety for violent propaganda of the deed and campaigning for diverse social reforms in the early 20th century."
4887,political_ideology,Anarchism_in_the_United_States,anarchism,Anarchism in the United States began in the mid-19th century ,"In contemporary times, anarchism in the United States influenced and became influenced and renewed by developments both inside and outside the worldwide anarchist movement such as platformism, insurrectionary anarchism, the new social movements and the alter-globalization movements."
4888,political_ideology,Anarchism_in_the_United_States,anarchism,"In contemporary times, anarchism in the United States influenced and ","Anarchism in the United States began in the mid-19th century and started to grow in influence as it entered the American labor movements, growing an anarcho-communist current as well as gaining notoriety for violent propaganda of the deed and campaigning for diverse social reforms in the early 20th century."
4889,political_ideology,Anarchism_in_the_United_States,anarchism,"In contemporary times, anarchism in the United States influenced and ","In contemporary times, anarchism in the United States influenced and became influenced and renewed by developments both inside and outside the worldwide anarchist movement such as platformism, insurrectionary anarchism, the new social movements and the alter-globalization movements."
4890,political_ideology,Individualist_anarchism_in_the_United_States,anarchism,Individualist anarchism in the United States was strongly influenced by Benjamin ,"Individualist anarchism in the United States was strongly influenced by Benjamin Tucker, Josiah Warren, Ralph Waldo Emerson, Lysander Spooner, Pierre-Joseph Proudhon, Max Stirner, Herbert Spencer and Henry David Thoreau."
4891,political_ideology,Individualist_anarchism_in_the_United_States,anarchism,Individualist anarchism in the United States was strongly influenced by Benjamin ,"""Individualist anarchism in the United States, England and elsewhere."
4892,political_ideology,Individualist_anarchism_in_the_United_States,anarchism,"""Individualist anarchism in the United States, England and ","Individualist anarchism in the United States was strongly influenced by Benjamin Tucker, Josiah Warren, Ralph Waldo Emerson, Lysander Spooner, Pierre-Joseph Proudhon, Max Stirner, Herbert Spencer and Henry David Thoreau."
4893,political_ideology,Individualist_anarchism_in_the_United_States,anarchism,"""Individualist anarchism in the United States, England and ","""Individualist anarchism in the United States, England and elsewhere."
4894,political_ideology,Left-wing_market_anarchism,anarchism,Left-wing market anarchism is a strand of free-market ,"Left-wing market anarchism is a strand of free-market anarchism and an individualist anarchist, left-libertarian and libertarian socialist political philosophy and market socialist economic theory associated with contemporary scholars such as Kevin Carson, Gary Chartier, Charles W. Johnson, Roderick T. Long, Chris Matthew Sciabarra, Sheldon Richman and Brad Spangler, who stress the value of radically free markets, termed freed markets to distinguish them from the common conception which these libertarians believe to be riddled with statist and capitalist privileges."
4895,political_ideology,Anarchism_in_China,anarchism,Anarchism in China was a strong intellectual force ,Anarchism in China was a strong intellectual force in the reform and revolutionary movements in the early 20th century.
4896,political_ideology,Anarchism_in_India,anarchism,Anarchism in India has never taken the name ,"Anarchism in India has never taken the name anarchism, and is relevant primarily its effects on movements for national and social liberation."
4897,political_ideology,Anarchism_in_Japan,anarchism,Anarchism in Japan dates to the late 19th ,Anarchism in Japan dates to the late 19th and early 20th centuries.
4898,political_ideology,Anarchism_in_Japan,anarchism,Anarchism in Japan dates to the late 19th ,"""Anarchism in Japan""."
4899,political_ideology,Anarchism_in_Japan,anarchism,"""Anarchism in ",Anarchism in Japan dates to the late 19th and early 20th centuries.
4900,political_ideology,Anarchism_in_Japan,anarchism,"""Anarchism in ","""Anarchism in Japan""."
